Date,Open,High,Low,Close,Adj Close,Volume
2000-03-03 00:00:00,140.4375,141.71875,139.71875,141.125,95.23590088,12770300
2000-03-06 00:00:00,140.8125,141.34375,138.75,139.75,94.3079834,11967100
2000-03-07 00:00:00,140,140.15625,135.21875,137.046875,92.48378754,20062000
2000-03-08 00:00:00,136.46875,137.84375,135.03125,136.875,92.36782074,11808500
2000-03-09 00:00:00,137.25,140.875,136.125,140.875,95.06719971,5500900
2000-03-10 00:00:00,140.1875,142,139.53125,140.125,94.56103516,7924600
2000-03-13 00:00:00,136.6875,140.46875,135.6875,138.59375,93.52770233,10540500
2000-03-14 00:00:00,139.28125,140.09375,136.15625,136.625,92.19913483,8263900
2000-03-15 00:00:00,136.875,140.4375,136.0625,139.8125,94.35015106,10300800
2000-03-16 00:00:00,141.625,146.84375,140.875,146.34375,98.75766754,25601400
2000-03-17 00:00:00,145.8125,148,145.4375,146.9375,99.41034698,10272900
2000-03-20 00:00:00,146.875,147.34375,144.78125,146.1875,98.90292358,12502300
2000-03-21 00:00:00,145.53125,149.75,144.5,149.1875,100.9325867,13612600
2000-03-22 00:00:00,149.5625,150.84375,148.6875,150.09375,101.5457153,8260000
2000-03-23 00:00:00,149.15625,153.46875,149.15625,152.65625,103.2793579,11654500
2000-03-24 00:00:00,152.875,155.75,151.71875,153.5625,103.8924866,11462900
2000-03-27 00:00:00,153.375,153.78125,151.8125,151.9375,102.793129,8798600
2000-03-28 00:00:00,151.25,152.984375,150.59375,151.0625,102.2011261,6334400
2000-03-29 00:00:00,151.5625,152.484375,149.65625,151.21875,102.3069,6747500
2000-03-30 00:00:00,150.15625,151.921875,147.125,148.6875,100.5943375,9491900
2000-03-31 00:00:00,149.625,152.3125,148.4375,150.375,101.7359695,9249100
2000-04-03 00:00:00,150.125,151.25,148.6875,151.25,102.3280029,8508200
2000-04-04 00:00:00,151.75,153,141.390625,150.125,101.5668488,19585500
2000-04-05 00:00:00,147.875,150.8125,147.625,149.1875,100.9325867,8387200
2000-04-06 00:00:00,150.25,151.6875,149,150.484375,101.8099823,6378500
2000-04-07 00:00:00,151.5625,152.125,150.5,151.4375,102.4548264,6023600
2000-04-10 00:00:00,151.75,153.109375,150.3125,150.84375,102.0531921,9624200
2000-04-11 00:00:00,150,151.625,148.375,150.40625,101.7571411,9006400
2000-04-12 00:00:00,150.375,151.15625,146.15625,146.28125,98.96643066,10779200
2000-04-13 00:00:00,147.46875,148.15625,143.78125,144.25,97.59213257,12225800
2000-04-14 00:00:00,142.625,142.8125,133.5,136,92.01060486,29604000
2000-04-17 00:00:00,135.1875,140.75,134.6875,140.75,95.22422028,23918200
2000-04-18 00:00:00,140.5625,144.46875,139.78125,144.46875,97.74011993,11069200
2000-04-19 00:00:00,144.5,145.125,142.53125,143.125,96.83101654,6553700
2000-04-20 00:00:00,143.5625,143.9375,142.375,143.8125,97.29616547,8537600
2000-04-24 00:00:00,141.5,143.3125,140.5,142.25,96.23905182,12893100
2000-04-25 00:00:00,144.625,148.15625,144.4375,148.15625,100.2348938,14102000
2000-04-26 00:00:00,147.96875,148.75,146,146.484375,99.10382843,7711100
2000-04-27 00:00:00,143,147.34375,143,146,98.77610779,15595300
2000-04-28 00:00:00,147,147.859375,145.0625,145.09375,98.16297913,8743400
2000-05-01 00:00:00,146.5625,148.484375,145.84375,147.0625,99.49490356,7328300
2000-05-02 00:00:00,145.5,147.125,144.125,144.125,97.50753784,9411900
2000-05-03 00:00:00,144,144,139.78125,140.75,95.22422028,12630700
2000-05-04 00:00:00,142,142.359375,140.75,141.8125,95.9430542,5963600
2000-05-05 00:00:00,141.0625,144,140.9375,143.53125,97.10590363,7862400
2000-05-08 00:00:00,142.75,143.375,141.84375,142.453125,96.37644196,5064100
2000-05-09 00:00:00,143.0625,143.40625,140.265625,141.3125,95.60482025,5620300
2000-05-10 00:00:00,140.5,140.96875,137.75,138.125,93.44828796,10293900
2000-05-11 00:00:00,140.125,141.5,139.125,141.28125,95.58362579,7091100
2000-05-12 00:00:00,141.8125,143.46875,141.625,142.8125,96.61959076,5960800
2000-05-15 00:00:00,142.75,145.609375,142,145.28125,98.28980255,4441300
2000-05-16 00:00:00,146.5625,147.71875,145.3125,146.6875,99.24120331,8192200
2000-05-17 00:00:00,145.6875,146.1875,144.46875,145.15625,98.20526123,5907200
2000-05-18 00:00:00,145.625,146.3125,143.375,143.375,97.00019073,4325600
2000-05-19 00:00:00,142.5625,143.234375,140.40625,141.125,95.47795105,6518400
2000-05-22 00:00:00,141.25,141.46875,137,140.0625,94.75905609,10839400
2000-05-23 00:00:00,140.4375,140.8125,137.5625,138,93.36367798,7979200
2000-05-24 00:00:00,138,140.6875,136.5,140.25,94.88595581,11081500
2000-05-25 00:00:00,140.6875,141.8125,137.71875,137.84375,93.25802612,8278900
2000-05-26 00:00:00,138.8125,139.6875,137.328125,138,93.36367798,4814000
2000-05-30 00:00:00,140,142.9375,139.46875,142.5,96.40817261,5362700
2000-05-31 00:00:00,142.5625,144,142.09375,142.8125,96.61959076,6056500
2000-06-01 00:00:00,143.6875,145.4375,143,145.3125,98.31096649,8961600
2000-06-02 00:00:00,148.9375,149.09375,147.484375,147.84375,100.0234909,8962200
2000-06-05 00:00:00,147.46875,148.21875,146.875,147.125,99.53723145,6998100
2000-06-06 00:00:00,146.625,147.78125,145.90625,146.46875,99.09324646,4858900
2000-06-07 00:00:00,146.625,148,146,147.484375,99.78037262,4919500
2000-06-08 00:00:00,147.5,147.75,146.0625,146.90625,99.38920593,5723100
2000-06-09 00:00:00,147.5,147.96875,145.625,146.59375,99.17779541,3085300
2000-06-12 00:00:00,146.96875,146.96875,144.875,144.875,98.01498413,3678900
2000-06-13 00:00:00,144.8125,147.75,144.625,147.59375,99.85432434,6558700
2000-06-14 00:00:00,148.25,148.875,147.1875,147.84375,100.0234909,6420500
2000-06-15 00:00:00,148.125,148.75,146.84375,148.15625,100.2348938,5881200
2000-06-16 00:00:00,148.3125,148.3125,145.875,146.59375,99.41129303,5567900
2000-06-19 00:00:00,146.46875,149.15625,146.25,148.46875,100.6827927,5106900
2000-06-20 00:00:00,148.1875,148.875,147,147.9375,100.3225632,6480000
2000-06-21 00:00:00,146.9375,148.4375,146.890625,147.875,100.2801743,3115000
2000-06-22 00:00:00,147.5625,147.6875,145,145.625,98.75436401,7490500
2000-06-23 00:00:00,145.8125,146.125,143.875,144.375,97.9066925,4863300
2000-06-26 00:00:00,145.375,146.25,144.875,146.234375,99.16760254,5201300
2000-06-27 00:00:00,145.984375,146.71875,145.015625,145.15625,98.43647003,4159500
2000-06-28 00:00:00,145.625,146.984375,145.3125,145.5625,98.7119751,5347700
2000-06-29 00:00:00,144.75,145.75,143.515625,144.1875,97.77952576,6345700
2000-06-30 00:00:00,143.9375,145.59375,143.890625,145.28125,98.5212326,7420200
2000-07-03 00:00:00,145.4375,147.4375,145.1875,147.28125,99.87753296,1436600
2000-07-05 00:00:00,146.375,146.65625,144.375,144.625,98.07621765,2748200
2000-07-06 00:00:00,144.9375,146.46875,144.21875,145.75,98.83913422,5963200
2000-07-07 00:00:00,146.6875,148.78125,146.25,148.09375,100.4285126,3034800
2000-07-10 00:00:00,147.875,148.90625,147.53125,147.84375,100.2589493,2816100
2000-07-11 00:00:00,147.46875,149.125,147.15625,148.15625,100.470871,5431600
2000-07-12 00:00:00,149.28125,150.125,148.6875,149.125,101.1278229,5883000
2000-07-13 00:00:00,149.984375,150.375,149.1875,149.78125,101.5728683,5356000
2000-07-14 00:00:00,150.4375,151.25,149.671875,151.25,102.5689392,5341900
2000-07-17 00:00:00,150.984375,151.984375,150.6875,151,102.3993759,4208300
2000-07-18 00:00:00,150.625,150.625,149.34375,149.765625,101.5623016,4262100
2000-07-19 00:00:00,149.46875,149.90625,148.25,148.5625,100.7463837,8506800
2000-07-20 00:00:00,149,150.625,148.8125,150.625,102.1450119,4538900
2000-07-21 00:00:00,149.75,149.75,147.6875,147.6875,100.1530228,5656900
2000-07-24 00:00:00,148.125,148.859375,146.5625,146.84375,99.58081818,5628500
2000-07-25 00:00:00,147.75,147.84375,146.78125,147.3125,99.89874268,4757100
2000-07-26 00:00:00,146.96875,147.15625,145.640625,145.875,98.92389679,12062500
2000-07-27 00:00:00,145.9375,146.625,144.6875,145.375,98.58481598,7652600
2000-07-28 00:00:00,145.71875,145.90625,141.515625,142.09375,96.35969543,6229500
2000-07-31 00:00:00,142.9375,144.125,142.0625,143,96.97424316,5265500
2000-08-01 00:00:00,143.625,144.71875,143.125,143.875,97.56761169,3946600
2000-08-02 00:00:00,143.875,145.40625,143.625,144.59375,98.05503082,7439800
2000-08-03 00:00:00,142.875,145.8125,142.625,145.59375,98.73316193,4607100
2000-08-04 00:00:00,146.3125,146.71875,145.40625,146.375,99.26296997,3686600
2000-08-07 00:00:00,146.71875,148.4375,146.375,148.125,100.4497375,4159800
2000-08-08 00:00:00,147.5,148.8125,147.5,148.6875,100.8311615,3658700
2000-08-09 00:00:00,149.140625,149.21875,147.375,147.4375,99.98353577,5383800
2000-08-10 00:00:00,147.53125,147.859375,146.28125,146.71875,99.49608612,4193400
2000-08-11 00:00:00,146.625,148,145.5625,147.40625,99.96228027,5089400
2000-08-14 00:00:00,147.78125,149.5625,147.0625,149.28125,101.2338104,2966700
2000-08-15 00:00:00,149.34375,149.8125,148.5625,149.15625,101.149025,5564600
2000-08-16 00:00:00,149.3125,149.9375,147.84375,148.625,100.7887421,5191600
2000-08-17 00:00:00,148.6875,150.4375,148.34375,150.1875,101.8483658,5652200
2000-08-18 00:00:00,150.375,150.375,149.21875,149.6875,101.5092926,4626400
2000-08-21 00:00:00,150.03125,150.71875,149.40625,150.5,102.0602951,2380600
2000-08-22 00:00:00,150.5625,151.3125,150.09375,150.25,101.8908005,3075300
2000-08-23 00:00:00,149.8125,151.28125,149.28125,150.84375,102.293457,5483200
2000-08-24 00:00:00,151.15625,151.5,150.5,151.3125,102.6112747,4529000
2000-08-25 00:00:00,151.15625,151.625,150.9375,151.25,102.5689392,2822200
2000-08-28 00:00:00,151.25,152.90625,151.25,151.765625,102.9185638,5518700
2000-08-29 00:00:00,151.4375,151.875,150.90625,151.796875,102.9398346,3561900
2000-08-30 00:00:00,151.3125,151.5,150.34375,150.34375,101.9543381,3964800
2000-08-31 00:00:00,151.0625,153.09375,150.90625,152.34375,103.3105927,4863100
2000-09-01 00:00:00,153.25,153.59375,152,152.5,103.4166031,3191200
2000-09-05 00:00:00,151.875,152.203125,150.8125,151.28125,102.5900421,3470800
2000-09-06 00:00:00,151.1875,151.953125,149.53125,149.5625,101.4245605,4322200
2000-09-07 00:00:00,150.25,151.078125,149.828125,150.84375,102.293457,4265500
2000-09-08 00:00:00,150.28125,150.5,149.328125,149.8125,101.5940704,3518200
2000-09-11 00:00:00,149.75,151.1875,148.6875,149.59375,101.4457626,3937500
2000-09-12 00:00:00,149.75,150.25,148.4375,148.5,100.7040024,4769100
2000-09-13 00:00:00,148,149.34375,147.65625,148.890625,100.9689178,7691600
2000-09-14 00:00:00,149.875,149.9375,148.15625,149.640625,101.4774933,3397100
2000-09-15 00:00:00,148.1875,148.25,146,146,99.25738525,4085700
2000-09-18 00:00:00,146.375,146.96875,144.203125,144.65625,98.34384918,5109300
2000-09-19 00:00:00,145.125,146.3125,144.703125,145.96875,99.23612976,6588200
2000-09-20 00:00:00,145.6875,146.03125,143.15625,144.890625,98.50318909,6508100
2000-09-21 00:00:00,144.46875,145.5625,142.625,142.6875,97.00545502,5972300
2000-09-22 00:00:00,142.625,145.3125,142.421875,145.28125,98.76876068,7791300
2000-09-25 00:00:00,145.9375,146.0625,143.71875,144.25,98.0676651,9726300
2000-09-26 00:00:00,144.375,145,142.40625,142.40625,96.81417847,5302400
2000-09-27 00:00:00,143.5625,143.96875,142.125,143.15625,97.32406616,7186200
2000-09-28 00:00:00,143.1875,146.328125,142.890625,145,98.57759094,7036400
2000-09-29 00:00:00,145.46875,145.96875,143.625,143.625,97.64276886,9333600
2000-10-02 00:00:00,144.28125,144.90625,143.140625,143.84375,97.79151154,5517800
2000-10-03 00:00:00,144.53125,145.75,142.28125,142.5,96.87795258,9347200
2000-10-04 00:00:00,142.875,144.25,141.75,143.6875,97.68526459,6148900
2000-10-05 00:00:00,143.40625,144.84375,143.3125,144.1875,98.02516174,4566900
2000-10-06 00:00:00,143.875,144.640625,139.75,141.0625,95.90065765,10014900
2000-10-09 00:00:00,141.3125,141.3125,139.375,140,95.1783371,4508000
2000-10-10 00:00:00,140.09375,141.25,137.6875,137.6875,93.6061554,6104700
2000-10-11 00:00:00,137.625,138.625,135.125,136.53125,92.82012939,10346000
2000-10-12 00:00:00,137.28125,137.59375,132.78125,133.125,90.50435638,12336900
2000-10-13 00:00:00,132.9375,137.65625,132.875,137.5625,93.5212326,11778800
2000-10-16 00:00:00,137.40625,138.234375,136.6875,138.1875,93.94611359,5659000
2000-10-17 00:00:00,138.4375,138.5625,134.40625,134.75,91.60915375,7831700
2000-10-18 00:00:00,132.625,136.125,130.15625,134.25,91.26921844,10897300
2000-10-19 00:00:00,136.84375,139.453125,136.4375,139.3125,94.71092987,8767300
2000-10-20 00:00:00,138.375,141.1875,138.375,139.90625,95.11460114,7373500
2000-10-23 00:00:00,139.9375,141.03125,138.9375,140.53125,95.53948212,5290000
2000-10-24 00:00:00,140.96875,141.9375,139,139.59375,94.90216064,5750700
2000-10-25 00:00:00,138.75,139.5625,136.125,136.3125,92.67138672,9137600
2000-10-26 00:00:00,137.125,137.65625,134.03125,136.6875,92.9263382,9345800
2000-10-27 00:00:00,137.875,139.28125,136.625,139.28125,94.68968964,9762900
2000-10-30 00:00:00,138.4375,141.09375,138.15625,140.53125,95.53948212,10154100
2000-10-31 00:00:00,141.015625,143.6875,140.0625,142.953125,97.18598175,7752400
2000-11-01 00:00:00,142.25,143.25,141.21875,142.46875,96.85671234,6753600
2000-11-02 00:00:00,143.15625,143.90625,142.515625,142.703125,97.01602936,11395100
2000-11-03 00:00:00,143.46875,143.75,142.375,142.78125,97.06915283,5187100
2000-11-06 00:00:00,143.15625,144.296875,143.03125,143.78125,97.74900055,4042500
2000-11-07 00:00:00,143.140625,144,142.5625,143.75,97.72776794,5231300
2000-11-08 00:00:00,144.0625,144.0625,140.5625,140.5625,95.56074524,6123300
2000-11-09 00:00:00,140,141.21875,137.25,140.03125,95.19958496,10635300
2000-11-10 00:00:00,139,139.46875,136.53125,136.625,92.88383484,8569500
2000-11-13 00:00:00,135.625,136.984375,133.015625,135.5625,92.16151428,17285300
2000-11-14 00:00:00,137.46875,139.625,137,139.125,94.58345795,7668900
2000-11-15 00:00:00,139.0625,140.109375,137.75,139.5625,94.88088989,8837700
2000-11-16 00:00:00,138.578125,139.875,137.3125,137.375,93.39377594,6684100
2000-11-17 00:00:00,137.3125,139,135.75,136.640625,92.89446259,6551100
2000-11-20 00:00:00,135.75,136.375,134.3125,134.6875,91.56667328,5458500
2000-11-21 00:00:00,134.875,136.1875,133.515625,135.375,92.03404999,7684300
2000-11-22 00:00:00,134.34375,134.875,132.125,132.140625,89.83518219,5736900
2000-11-24 00:00:00,133.625,134.96875,133.625,134.84375,91.67287445,3411600
2000-11-27 00:00:00,136.46875,136.6875,135.3125,136.03125,92.48018646,5992000
2000-11-28 00:00:00,135.125,136.59375,133.640625,133.6875,90.88683319,5336100
2000-11-29 00:00:00,134.375,135.90625,133.265625,133.4375,90.71683502,6914100
2000-11-30 00:00:00,132.5,133.5,129.75,132.28125,89.93077087,11201600
2000-12-01 00:00:00,133.1875,134.0625,131,132.21875,89.88828278,7587200
2000-12-04 00:00:00,131.875,133.875,131.5,133.34375,90.65310669,6996600
2000-12-05 00:00:00,134.875,138.25,134.40625,137.71875,93.62743378,8883400
2000-12-06 00:00:00,137.78125,138.34375,135.03125,135.515625,92.12966156,12888000
2000-12-07 00:00:00,134.875,135.875,133.65625,133.65625,90.86556244,6529100
2000-12-08 00:00:00,137.0625,139.46875,133.875,133.96875,91.07798767,10276300
2000-12-11 00:00:00,137.375,139.5625,136.71875,138.625,94.24355316,6405600
2000-12-12 00:00:00,138.1875,138.8125,137.375,138.03125,93.8398819,5022900
2000-12-13 00:00:00,139.25,139.40625,136.03125,136.140625,92.55458832,6070500
2000-12-14 00:00:00,135.875,136.5,134.03125,134.40625,91.37545776,7678400
2000-12-15 00:00:00,133.125,133.125,130.5625,130.96875,89.3115921,9065300
2000-12-18 00:00:00,132.0625,133.46875,131.765625,132.71875,90.50497437,7235400
2000-12-19 00:00:00,132.46875,134.96875,130.015625,130.015625,88.66161346,9616600
2000-12-20 00:00:00,128.625,128.9375,126.09375,126.25,86.09371185,9994300
2000-12-21 00:00:00,126,128.859375,125.53125,127.125,86.69038391,14331500
2000-12-22 00:00:00,129,131.109375,128.84375,130.9375,89.29026031,10182900
2000-12-26 00:00:00,130.84375,132.34375,130.28125,132.34375,90.24925232,4665300
2000-12-27 00:00:00,131.75,133.734375,131.25,133.3125,90.9098587,4854100
2000-12-28 00:00:00,132.8125,133.875,132.59375,133.71875,91.18687439,8358700
2000-12-29 00:00:00,134.0625,134.28125,131.1875,131.1875,89.46076202,8774600
2001-01-02 00:00:00,132,132.15625,127.5625,128.8125,87.84115601,8737500
2001-01-03 00:00:00,128.3125,136,127.65625,135,92.06060028,19431600
2001-01-04 00:00:00,134.9375,135.46875,133,133.546875,91.06968689,9219000
2001-01-05 00:00:00,133.46875,133.625,129.1875,129.1875,88.09688568,12911400
2001-01-08 00:00:00,129.875,130.1875,127.6875,130.1875,88.77879333,6625300
2001-01-09 00:00:00,131.046875,131.5,129.421875,129.84375,88.54438019,5702400
2001-01-10 00:00:00,129,132.125,128.8125,132.125,90.10006714,8746100
2001-01-11 00:00:00,131.09375,133.484375,131.09375,132.25,90.18527222,7245100
2001-01-12 00:00:00,132.6875,133.71875,131.28125,132,90.01480103,7244000
2001-01-16 00:00:00,132,133.1875,131.515625,132.84375,90.59018707,8542200
2001-01-17 00:00:00,134.84375,135.046875,132.640625,133.453125,91.00580597,7851400
2001-01-18 00:00:00,133.4375,135.703125,132.9375,134.78125,91.91144562,8107000
2001-01-19 00:00:00,136.1875,136.1875,133.875,134.015625,91.38934326,7782500
2001-01-22 00:00:00,134.25,135.78125,133.5625,134.90625,91.99666595,7050900
2001-01-23 00:00:00,134.46875,136.65625,134.15625,135.96875,92.72124481,8463100
2001-01-24 00:00:00,136.25,137.3125,135.84375,136.375,92.9982605,6199900
2001-01-25 00:00:00,136.25,137.25,135.65625,136.03125,92.76384735,10818300
2001-01-26 00:00:00,135.15625,136.125,134.453125,135.875,92.65727997,7136800
2001-01-29 00:00:00,135.5,136.8999939,135.3699951,136.6000061,93.15167999,6705900
2001-01-30 00:00:00,136.3000031,137.9199982,135.7899933,137.8000031,93.97005463,7069100
2001-01-31 00:00:00,137.3999939,138.6999969,136.6000061,137.0200043,93.43807983,9706900
2001-02-01 00:00:00,137.1000061,137.9499969,136.25,137.9299927,94.05863953,8239100
2001-02-02 00:00:00,137.3999939,137.9900055,134.75,134.8000031,91.92423248,8276600
2001-02-05 00:00:00,134.8000031,135.9400024,134.75,135.7899933,92.5993042,4352900
2001-02-06 00:00:00,135.3000031,136.6999969,135.2200012,135.3899994,92.32658386,7106700
2001-02-07 00:00:00,134.7200012,135.3999939,133.6799927,134.6900024,91.84922791,5748700
2001-02-08 00:00:00,134.8000031,135.3999939,133.1000061,133.1199951,90.77861023,5943300
2001-02-09 00:00:00,133.3500061,133.3500061,131.2599945,131.8399963,89.90570068,9913000
2001-02-12 00:00:00,131.6999969,133.5,131.6999969,133.3500061,90.9354248,5804400
2001-02-13 00:00:00,133.6999969,134.1699982,132,132.2599945,90.19211578,6587600
2001-02-14 00:00:00,132.6499939,132.6499939,130.6600037,132.0599976,90.05569458,8400100
2001-02-15 00:00:00,132.8399963,133.5200043,131.9900055,133.3399963,90.92860413,5929800
2001-02-16 00:00:00,131,131.2899933,129.3000031,130.3999939,88.92372131,6434900
2001-02-20 00:00:00,131.0399933,131.1399994,128.1000061,128.3899994,87.55305481,5760000
2001-02-21 00:00:00,127.9000015,128.8399963,125.5,125.6200027,85.66409302,10910800
2001-02-22 00:00:00,126.3499985,126.5400009,123.0199966,125.8099976,85.79369354,21281600
2001-02-23 00:00:00,125.0800018,125.5400009,121.8000031,124.9599991,85.21404266,20173000
2001-02-26 00:00:00,125.8000031,127.6200027,124.5,127.6200027,87.02796936,11503700
2001-02-27 00:00:00,126.8000031,127.8399963,125.5100021,126.4400024,86.22329712,11415000
2001-02-28 00:00:00,126.75,126.8399963,123.2699966,123.9499969,84.52527618,14825800
2001-03-01 00:00:00,124.0500031,124.5999985,121.75,124.5999985,84.96853638,14672000
2001-03-02 00:00:00,122.5,125.6500015,122.3000031,123.6100006,84.29344177,12564300
2001-03-05 00:00:00,124.1500015,124.7799988,123.8099976,124.7399979,85.06400299,5293200
2001-03-06 00:00:00,126.3499985,127.75,125.4899979,126.0800018,85.97776794,6917000
2001-03-07 00:00:00,126.9000015,127.0400009,125.7600021,126.9800034,86.59151459,6371700
2001-03-08 00:00:00,126.5999985,127.2399979,126.1399994,127.1200027,86.68698883,6055000
2001-03-09 00:00:00,126.0999985,126.0999985,123.1100006,123.3600006,84.12290955,10020300
2001-03-12 00:00:00,122.3399963,122.5,117.75,118.0800018,80.52236176,13972900
2001-03-13 00:00:00,119.4000015,120.4400024,117.5299988,120.0199966,81.84532166,12888000
2001-03-14 00:00:00,117.0500031,119.2900009,115.75,117.6500015,80.22910309,19883400
2001-03-15 00:00:00,118.4499969,118.8600006,117.3600006,117.6800003,80.24958038,10370300
2001-03-16 00:00:00,117.1299973,117.4000015,114.8099976,115.0100021,78.63999939,58514600
2001-03-19 00:00:00,115.7600021,117.6900024,114.8199997,117.3499985,80.24002838,10067800
2001-03-20 00:00:00,117.9000015,118.4599991,114.1100006,114.1999969,78.08612061,15083900
2001-03-21 00:00:00,114.1800003,115.2600021,111.9000015,112.2600021,76.75961304,19004600
2001-03-22 00:00:00,112.0199966,112.5999985,108.0400009,111.1200027,75.98012543,28624800
2001-03-23 00:00:00,113.25,114.6600037,111.5,114.4800034,78.27759552,12861700
2001-03-26 00:00:00,115.6999969,116.2699966,114.7699966,115.9400024,79.27588654,9943800
2001-03-27 00:00:00,115.6200027,118.6500015,115.2799988,118.3099976,80.8964386,12880700
2001-03-28 00:00:00,116.9000015,116.9499969,114.9000015,115.0400009,78.66049957,10953300
2001-03-29 00:00:00,114.6999969,116.5,112.1399994,115.4800034,78.9613266,12060300
2001-03-30 00:00:00,115.5500031,116.6900024,114.5,116.6900024,79.78872681,9183600
2001-04-02 00:00:00,116.3000031,117.3799973,113.8000031,114.1999969,78.08612061,10561000
2001-04-03 00:00:00,113.9800034,114.1500015,110.0599976,110.3899994,75.48098755,12836000
2001-04-04 00:00:00,110.5699997,112.0999985,109.3000031,110.8499985,75.79550934,14884300
2001-04-05 00:00:00,113.3000031,115.4899979,112.5,115.0500031,78.66735077,21522800
2001-04-06 00:00:00,113.9899979,114.4000015,112.0599976,113.3000031,77.47078705,14937800
2001-04-09 00:00:00,114,114.9899979,112.7799988,114.5599976,78.33226013,9034300
2001-04-10 00:00:00,115.4499969,117.75,115.1699982,116.6500015,79.76134491,17873600
2001-04-11 00:00:00,118.7799988,118.9899979,116.1399994,116.7300034,79.8161087,12722300
2001-04-12 00:00:00,116.3000031,118.9400024,115.9599991,118.8499985,81.26563263,9233200
2001-04-16 00:00:00,118.2900009,118.8899994,116.9100037,117.5999985,80.41094208,7350000
2001-04-17 00:00:00,117.3099976,119.6600037,117.0199966,119.2600021,81.54598999,10924700
2001-04-18 00:00:00,121.0599976,126,120.6900024,124,84.78704834,32481600
2001-04-19 00:00:00,124.25,125.8399963,123.5800018,125.6500015,85.91529083,13809900
2001-04-20 00:00:00,124.9000015,125.4000015,123.6600037,124.5,85.12893677,7626700
2001-04-23 00:00:00,123.6500015,123.8899994,121.9100037,122.2399979,83.58361053,8451800
2001-04-24 00:00:00,122.5199966,123.6500015,121.0999985,121.5800018,83.13237,10044700
2001-04-25 00:00:00,121.4199982,123.6699982,120.9499969,123.1699982,84.21949768,8249000
